file,sample_rate,peak,rms,dc,power_spectral_centroid_hz
Soft-Exhale-81-100-synth.wav,48000,0.3552302122116089,0.07739797032828313,2.6625049785968473e-05,1324.5945753832345
Soft-Exhale-81-20-source-matched.wav,48000,0.4533904790878296,0.09999999672735417,-4.5773883660634357e-08,1987.9503241962245
Soft-Exhale-81-20-source.wav,48000,0.12325179576873779,0.027184456129108834,-4.761790235837301e-08,1987.9503282894661
Soft-Exhale-81-20-synth-matched.wav,48000,0.4170747995376587,0.09999999747718047,3.9256138211869175e-06,1168.5727900321856
Soft-Exhale-81-20-synth.wav,48000,0.12882864475250244,0.03088860149881708,1.1717276449533219e-06,1168.5728028251779
Soft-Exhale-81-60-source-matched.wav,48000,0.45338571071624756,0.09999999891626948,-4.578754305839539e-08,1987.9518542791468
Soft-Exhale-81-60-source.wav,48000,0.1496596336364746,0.03300933635594282,-4.762411117553711e-08,1987.9518523900892
Soft-Exhale-81-60-synth-matched.wav,48000,0.4569584131240845,0.10000000192582495,1.5614195132350667e-05,1237.5992497693055
Soft-Exhale-81-60-synth.wav,48000,0.2408294677734375,0.05270271328460206,8.20143960733363e-06,1237.5992540544455
Whisper-45-100-source-matched.wav,48000,0.5116934776306152,0.10000000142842523,-4.656737049420675e-08,2585.440240445834
Whisper-45-100-source.wav,48000,0.1941741704940796,0.03794736191246493,-4.8408905665079755e-08,2585.4402356087685
Whisper-45-100-synth-matched.wav,48000,0.44585883617401123,0.09999999909083253,5.433013900480372e-06,1798.2989974858965
Whisper-45-100-synth.wav,48000,0.19636833667755127,0.04404269121169645,2.360022180971313e-06,1798.2990025161012
Whisper-45-20-source-matched.wav,48000,0.5116969347000122,0.10000000314061086,-4.6787162621816e-08,2585.44698780216
Whisper-45-20-source.wav,48000,0.1359236240386963,0.026563302966885746,-4.900371034940084e-08,2585.446987482965
Whisper-45-20-synth-matched.wav,48000,0.4642833471298218,0.09999999927297944,2.424262384784983e-07,1616.2469347580372
Whisper-45-20-synth.wav,48000,0.06208539009094238,0.013372282137439078,-1.9027712814351347e-08,1616.2468947645134
Whisper-45-60-source-matched.wav,48000,0.511694073677063,0.0999999962112334,-4.6328951915105185e-08,2585.443161176944
Whisper-45-60-source.wav,48000,0.1650468111038208,0.032254973342252774,-4.861255486806234e-08,2585.443154016757
Whisper-45-60-synth-matched.wav,48000,0.45920276641845703,0.09999999717739044,1.5237663396971023e-06,1694.4885911951117
Whisper-45-60-synth.wav,48000,0.11989688873291016,0.026109778855283497,3.543707165629306e-07,1694.4885978067136
Whisper-60-100-source-matched.wav,48000,0.5187535285949707,0.10000000070584718,-4.5883158842722574e-08,2874.6675817960577
Whisper-60-100-source.wav,48000,0.20930099487304688,0.04034691631104554,-4.7989189624786376e-08,2874.6675735159906
Whisper-60-100-synth-matched.wav,48000,0.4824622869491577,0.10000000381815667,8.385741161776985e-06,2040.5422432196508
Whisper-60-100-synth.wav,48000,0.2287449836730957,0.04741199087355232,3.945129487584246e-06,2040.5422388832358
Whisper-60-20-source-matched.wav,48000,0.518756628036499,0.10000000128240974,-4.600360989570618e-08,2874.6731000892228
Whisper-60-20-source.wav,48000,0.14651250839233398,0.028243020579091827,-4.8336883385976156e-08,2874.6731324027514
